annotation_id,submission_number,field,label
K243481:input,K243481,input,MEDICAL_IMAGE
K243481:output,K243481,output,SEGMENTATION_OR_LOCALIZATION
K243481:user,K243481,user,OTHER_PHYSICIAN
K243481:user,K243481,user,TECHNOLOGIST_OR_OPERATOR
K243481:setting,K243481,setting,PROCEDURAL_OR_OPERATING_ROOM
K243481:action,K243481,action,THERAPY_DOSE_OR_DEVICE_CONTROL
K243481:action,K243481,action,TREATMENT_OR_PROCEDURE_PLANNING
K243523:input,K243523,input,MEDICAL_IMAGE
K243523:output,K243523,output,RECOMMENDATION_OR_PLANNING
K243523:user,K243523,user,TECHNOLOGIST_OR_OPERATOR
K243523:setting,K243523,setting,OTHER
K243523:action,K243523,action,WORKFLOW_OR_DOCUMENTATION
K243547:input,K243547,input,MEDICAL_IMAGE
K243547:output,K243547,output,CONTROL_OR_AUTOMATION
K243547:output,K243547,output,MEASUREMENT_OR_QUANTIFICATION
K243547:output,K243547,output,OTHER
K243547:output,K243547,output,RECOMMENDATION_OR_PLANNING
K243547:output,K243547,output,RECONSTRUCTION_OR_ENHANCEMENT
K243547:output,K243547,output,SEGMENTATION_OR_LOCALIZATION
K243547:user,K243547,user,OTHER_PHYSICIAN
K243547:user,K243547,user,TECHNOLOGIST_OR_OPERATOR
K243547:setting,K243547,setting,DIAGNOSTIC_INTERPRETATION
K243547:setting,K243547,setting,OTHER
K243547:action,K243547,action,INTERPRETATION_OR_DIAGNOSIS
K243547:action,K243547,action,THERAPY_DOSE_OR_DEVICE_CONTROL
K243547:action,K243547,action,WORKFLOW_OR_DOCUMENTATION
K243548:input,K243548,input,MEDICAL_IMAGE
K243548:output,K243548,output,DETECTION_OR_ALERT
K243548:user,K243548,user,OTHER_CLINICIAN
K243548:setting,K243548,setting,ACUTE_TRIAGE_OR_EMERGENCY
K243548:action,K243548,action,TRIAGE_OR_PRIORITIZATION
K243558:input,K243558,input,CLINICAL_TABULAR_OR_TEXT
K243558:output,K243558,output,CLASSIFICATION_OR_DIAGNOSIS
K243558:user,K243558,user,OTHER_CLINICIAN
K243558:setting,K243558,setting,DIAGNOSTIC_INTERPRETATION
K243558:action,K243558,action,INTERPRETATION_OR_DIAGNOSIS
K243567:input,K243567,input,AUDIO_OR_VIDEO
K243567:output,K243567,output,DETECTION_OR_ALERT
K243567:user,K243567,user,OTHER_CLINICIAN
K243567:user,K243567,user,PATIENT_OR_CAREGIVER
K243567:setting,K243567,setting,DIAGNOSTIC_INTERPRETATION
K243567:setting,K243567,setting,HOME_OR_CONSUMER
K243567:action,K243567,action,INTERPRETATION_OR_DIAGNOSIS
K243611:input,K243611,input,MEDICAL_IMAGE
K243611:output,K243611,output,DETECTION_OR_ALERT
K243611:user,K243611,user,OTHER_CLINICIAN
K243611:user,K243611,user,OTHER_PHYSICIAN
K243611:user,K243611,user,RADIOLOGIST
K243611:setting,K243611,setting,ACUTE_TRIAGE_OR_EMERGENCY
K243611:action,K243611,action,REFERRAL_OR_ESCALATION
K243611:action,K243611,action,TRIAGE_OR_PRIORITIZATION
K243614:input,K243614,input,MEDICAL_IMAGE
K243614:output,K243614,output,DETECTION_OR_ALERT
K243614:user,K243614,user,OTHER_PHYSICIAN
K243614:setting,K243614,setting,DIAGNOSTIC_INTERPRETATION
K243614:action,K243614,action,INTERPRETATION_OR_DIAGNOSIS
K243617:input,K243617,input,MEDICAL_IMAGE
K243617:output,K243617,output,RECOMMENDATION_OR_PLANNING
K243617:output,K243617,output,RECONSTRUCTION_OR_ENHANCEMENT
K243617:setting,K243617,setting,DIAGNOSTIC_INTERPRETATION
K243617:setting,K243617,setting,SCREENING
K243617:action,K243617,action,INTERPRETATION_OR_DIAGNOSIS
K243617:action,K243617,action,WORKFLOW_OR_DOCUMENTATION
K243620:input,K243620,input,MEDICAL_IMAGE
K243620:output,K243620,output,RECONSTRUCTION_OR_ENHANCEMENT
K243620:user,K243620,user,OTHER_CLINICIAN
K243620:setting,K243620,setting,DIAGNOSTIC_INTERPRETATION
K243620:setting,K243620,setting,OTHER
K243620:setting,K243620,setting,PROCEDURAL_OR_OPERATING_ROOM
K243620:action,K243620,action,INTERPRETATION_OR_DIAGNOSIS
K243628:input,K243628,input,MEDICAL_IMAGE
K243628:output,K243628,output,RECONSTRUCTION_OR_ENHANCEMENT
K243628:user,K243628,user,OTHER_CLINICIAN
K243628:setting,K243628,setting,DIAGNOSTIC_INTERPRETATION
K243628:setting,K243628,setting,OTHER
K243628:setting,K243628,setting,PROCEDURAL_OR_OPERATING_ROOM
K243628:action,K243628,action,INTERPRETATION_OR_DIAGNOSIS
K243633:input,K243633,input,MEDICAL_IMAGE
K243633:output,K243633,output,DETECTION_OR_ALERT
K243633:output,K243633,output,DOCUMENTATION_OR_SUMMARY
K243633:output,K243633,output,MEASUREMENT_OR_QUANTIFICATION
K243633:output,K243633,output,RECONSTRUCTION_OR_ENHANCEMENT
K243633:output,K243633,output,SEGMENTATION_OR_LOCALIZATION
K243633:user,K243633,user,OTHER_CLINICIAN
K243633:user,K243633,user,OTHER_PHYSICIAN
K243633:setting,K243633,setting,PROCEDURAL_OR_OPERATING_ROOM
K243633:action,K243633,action,TREATMENT_OR_PROCEDURE_PLANNING
K243647:input,K243647,input,MEDICAL_IMAGE
K243647:output,K243647,output,RECONSTRUCTION_OR_ENHANCEMENT
K243647:output,K243647,output,SEGMENTATION_OR_LOCALIZATION
K243647:user,K243647,user,OTHER_CLINICIAN
K243647:user,K243647,user,OTHER_PHYSICIAN
K243647:user,K243647,user,RADIOLOGIST
K243647:user,K243647,user,TECHNOLOGIST_OR_OPERATOR
K243647:setting,K243647,setting,DIAGNOSTIC_INTERPRETATION
K243647:setting,K243647,setting,PROCEDURAL_OR_OPERATING_ROOM
K243647:action,K243647,action,INTERPRETATION_OR_DIAGNOSIS
K243647:action,K243647,action,TREATMENT_OR_PROCEDURE_PLANNING
K243647:action,K243647,action,WORKFLOW_OR_DOCUMENTATION
K243651:input,K243651,input,MEDICAL_IMAGE
K243651:output,K243651,output,RECONSTRUCTION_OR_ENHANCEMENT
K243651:output,K243651,output,SEGMENTATION_OR_LOCALIZATION
K243651:user,K243651,user,RADIOLOGIST
K243651:setting,K243651,setting,DIAGNOSTIC_INTERPRETATION
K243651:action,K243651,action,INTERPRETATION_OR_DIAGNOSIS
K243657:input,K243657,input,MEDICAL_IMAGE
K243657:output,K243657,output,MEASUREMENT_OR_QUANTIFICATION
K243657:output,K243657,output,RECOMMENDATION_OR_PLANNING
K243657:output,K243657,output,SEGMENTATION_OR_LOCALIZATION
K243657:user,K243657,user,OTHER_PHYSICIAN
K243657:setting,K243657,setting,PROCEDURAL_OR_OPERATING_ROOM
K243657:action,K243657,action,THERAPY_DOSE_OR_DEVICE_CONTROL
K243657:action,K243657,action,TREATMENT_OR_PROCEDURE_PLANNING
K243667:input,K243667,input,MEDICAL_IMAGE
K243667:output,K243667,output,RECONSTRUCTION_OR_ENHANCEMENT
K243667:user,K243667,user,OTHER_CLINICIAN
K243667:setting,K243667,setting,DIAGNOSTIC_INTERPRETATION
K243667:setting,K243667,setting,OTHER
K243667:action,K243667,action,INTERPRETATION_OR_DIAGNOSIS
K243667:action,K243667,action,WORKFLOW_OR_DOCUMENTATION
K243672:input,K243672,input,MEDICAL_IMAGE
K243672:output,K243672,output,DOCUMENTATION_OR_SUMMARY
K243672:output,K243672,output,MEASUREMENT_OR_QUANTIFICATION
K243672:output,K243672,output,SEGMENTATION_OR_LOCALIZATION
K243672:user,K243672,user,OTHER_CLINICIAN
K243672:user,K243672,user,OTHER_PHYSICIAN
K243672:setting,K243672,setting,DIAGNOSTIC_INTERPRETATION
K243672:setting,K243672,setting,MONITORING
K243672:setting,K243672,setting,PROCEDURAL_OR_OPERATING_ROOM
K243672:action,K243672,action,INTERPRETATION_OR_DIAGNOSIS
K243672:action,K243672,action,MONITORING_OR_FOLLOW_UP
K243672:action,K243672,action,TREATMENT_OR_PROCEDURE_PLANNING
K243672:action,K243672,action,WORKFLOW_OR_DOCUMENTATION
K243679:input,K243679,input,MEDICAL_IMAGE
K243679:output,K243679,output,CLASSIFICATION_OR_DIAGNOSIS
K243679:output,K243679,output,DETECTION_OR_ALERT
K243679:output,K243679,output,DOCUMENTATION_OR_SUMMARY
K243679:output,K243679,output,MEASUREMENT_OR_QUANTIFICATION
K243679:output,K243679,output,RISK_SCORE_OR_PREDICTION
K243679:output,K243679,output,SEGMENTATION_OR_LOCALIZATION
K243679:user,K243679,user,OTHER_PHYSICIAN
K243679:user,K243679,user,RADIOLOGIST
K243679:setting,K243679,setting,DIAGNOSTIC_INTERPRETATION
K243679:setting,K243679,setting,SCREENING
K243679:action,K243679,action,INTERPRETATION_OR_DIAGNOSIS
K243679:action,K243679,action,WORKFLOW_OR_DOCUMENTATION
K243681:input,K243681,input,MEDICAL_IMAGE
K243681:output,K243681,output,MEASUREMENT_OR_QUANTIFICATION
K243681:output,K243681,output,RECONSTRUCTION_OR_ENHANCEMENT
K243681:user,K243681,user,OTHER_CLINICIAN
K243681:setting,K243681,setting,DIAGNOSTIC_INTERPRETATION
K243681:setting,K243681,setting,OTHER
K243681:action,K243681,action,INTERPRETATION_OR_DIAGNOSIS
K243684:input,K243684,input,AUDIO_OR_VIDEO
K243684:input,K243684,input,MEDICAL_IMAGE
K243684:output,K243684,output,CLASSIFICATION_OR_DIAGNOSIS
K243684:output,K243684,output,DOCUMENTATION_OR_SUMMARY
K243684:output,K243684,output,OTHER
K243684:user,K243684,user,OTHER_CLINICIAN
K243684:user,K243684,user,OTHER_PHYSICIAN
K243684:user,K243684,user,TECHNOLOGIST_OR_OPERATOR
K243684:setting,K243684,setting,DIAGNOSTIC_INTERPRETATION
K243684:setting,K243684,setting,OTHER
K243684:action,K243684,action,INTERPRETATION_OR_DIAGNOSIS
K243684:action,K243684,action,WORKFLOW_OR_DOCUMENTATION
K243685:input,K243685,input,MEDICAL_IMAGE
K243685:output,K243685,output,CLASSIFICATION_OR_DIAGNOSIS
K243685:output,K243685,output,DOCUMENTATION_OR_SUMMARY
K243685:user,K243685,user,OTHER_PHYSICIAN
K243685:user,K243685,user,RADIOLOGIST
K243685:setting,K243685,setting,DIAGNOSTIC_INTERPRETATION
K243685:setting,K243685,setting,SCREENING
K243685:action,K243685,action,INTERPRETATION_OR_DIAGNOSIS
K243687:input,K243687,input,AUDIO_OR_VIDEO
K243687:output,K243687,output,DOCUMENTATION_OR_SUMMARY
K243687:output,K243687,output,MEASUREMENT_OR_QUANTIFICATION
K243687:user,K243687,user,OTHER_CLINICIAN
K243687:setting,K243687,setting,MONITORING
K243687:setting,K243687,setting,OTHER
K243687:action,K243687,action,MONITORING_OR_FOLLOW_UP
K243687:action,K243687,action,WORKFLOW_OR_DOCUMENTATION
K243688:input,K243688,input,MEDICAL_IMAGE
K243688:output,K243688,output,DETECTION_OR_ALERT
K243688:output,K243688,output,DOCUMENTATION_OR_SUMMARY
K243688:output,K243688,output,RISK_SCORE_OR_PREDICTION
K243688:output,K243688,output,SEGMENTATION_OR_LOCALIZATION
K243688:user,K243688,user,OTHER_PHYSICIAN
K243688:user,K243688,user,RADIOLOGIST
K243688:setting,K243688,setting,DIAGNOSTIC_INTERPRETATION
K243688:setting,K243688,setting,SCREENING
K243688:action,K243688,action,INTERPRETATION_OR_DIAGNOSIS
K243689:input,K243689,input,CLINICAL_TABULAR_OR_TEXT
K243689:input,K243689,input,MEDICAL_IMAGE
K243689:output,K243689,output,CLASSIFICATION_OR_DIAGNOSIS
K243689:output,K243689,output,DETECTION_OR_ALERT
K243689:output,K243689,output,DOCUMENTATION_OR_SUMMARY
K243689:output,K243689,output,MEASUREMENT_OR_QUANTIFICATION
K243689:output,K243689,output,RECONSTRUCTION_OR_ENHANCEMENT
K243689:output,K243689,output,RISK_SCORE_OR_PREDICTION
K243689:output,K243689,output,SEGMENTATION_OR_LOCALIZATION
K243689:user,K243689,user,OTHER_PHYSICIAN
K243689:setting,K243689,setting,DIAGNOSTIC_INTERPRETATION
K243689:setting,K243689,setting,MONITORING
K243689:setting,K243689,setting,SCREENING
K243689:action,K243689,action,INTERPRETATION_OR_DIAGNOSIS
K243689:action,K243689,action,MONITORING_OR_FOLLOW_UP
K243689:action,K243689,action,WORKFLOW_OR_DOCUMENTATION
K243696:input,K243696,input,CLINICAL_TABULAR_OR_TEXT
K243696:input,K243696,input,MEDICAL_IMAGE
K243696:output,K243696,output,MEASUREMENT_OR_QUANTIFICATION
K243696:output,K243696,output,RISK_SCORE_OR_PREDICTION
K243696:output,K243696,output,SEGMENTATION_OR_LOCALIZATION
K243696:user,K243696,user,OTHER_CLINICIAN
K243696:user,K243696,user,OTHER_PHYSICIAN
K243696:user,K243696,user,RADIOLOGIST
K243696:setting,K243696,setting,DIAGNOSTIC_INTERPRETATION
K243696:action,K243696,action,INTERPRETATION_OR_DIAGNOSIS
K243702:input,K243702,input,MEDICAL_IMAGE
K243702:output,K243702,output,MEASUREMENT_OR_QUANTIFICATION
K243702:user,K243702,user,OTHER_CLINICIAN
K243702:setting,K243702,setting,DIAGNOSTIC_INTERPRETATION
K243702:setting,K243702,setting,OTHER
K243702:action,K243702,action,INTERPRETATION_OR_DIAGNOSIS
K243705:input,K243705,input,MEDICAL_IMAGE
K243705:output,K243705,output,CLASSIFICATION_OR_DIAGNOSIS
K243705:output,K243705,output,DOCUMENTATION_OR_SUMMARY
K243705:user,K243705,user,OTHER_PHYSICIAN
K243705:user,K243705,user,RADIOLOGIST
K243705:setting,K243705,setting,DIAGNOSTIC_INTERPRETATION
K243705:setting,K243705,setting,SCREENING
K243705:action,K243705,action,INTERPRETATION_OR_DIAGNOSIS
K243743:input,K243743,input,CLINICAL_TABULAR_OR_TEXT
K243743:input,K243743,input,PHYSIOLOGICAL_SIGNAL
K243743:output,K243743,output,CLASSIFICATION_OR_DIAGNOSIS
K243743:output,K243743,output,DETECTION_OR_ALERT
K243743:output,K243743,output,DOCUMENTATION_OR_SUMMARY
K243743:output,K243743,output,OTHER
K243743:output,K243743,output,SEGMENTATION_OR_LOCALIZATION
K243743:user,K243743,user,OTHER_CLINICIAN
K243743:user,K243743,user,OTHER_PHYSICIAN
K243743:setting,K243743,setting,DIAGNOSTIC_INTERPRETATION
K243743:setting,K243743,setting,INPATIENT
K243743:setting,K243743,setting,MONITORING
K243743:setting,K243743,setting,OUTPATIENT
K243743:action,K243743,action,INTERPRETATION_OR_DIAGNOSIS
K243743:action,K243743,action,WORKFLOW_OR_DOCUMENTATION
K243762:input,K243762,input,MEDICAL_IMAGE
K243762:output,K243762,output,SEGMENTATION_OR_LOCALIZATION
K243762:user,K243762,user,OTHER_CLINICIAN
K243762:setting,K243762,setting,DIAGNOSTIC_INTERPRETATION
K243762:setting,K243762,setting,PROCEDURAL_OR_OPERATING_ROOM
K243762:action,K243762,action,INTERPRETATION_OR_DIAGNOSIS
K243762:action,K243762,action,TREATMENT_OR_PROCEDURE_PLANNING
K243762:action,K243762,action,WORKFLOW_OR_DOCUMENTATION
K243769:input,K243769,input,AUDIO_OR_VIDEO
K243769:input,K243769,input,MEDICAL_IMAGE
K243769:input,K243769,input,PHYSIOLOGICAL_SIGNAL
K243769:output,K243769,output,DOCUMENTATION_OR_SUMMARY
K243769:output,K243769,output,MEASUREMENT_OR_QUANTIFICATION
K243769:output,K243769,output,RECONSTRUCTION_OR_ENHANCEMENT
K243769:output,K243769,output,SEGMENTATION_OR_LOCALIZATION
K243769:user,K243769,user,OTHER
K243769:user,K243769,user,OTHER_CLINICIAN
K243769:user,K243769,user,OTHER_PHYSICIAN
K243769:setting,K243769,setting,DIAGNOSTIC_INTERPRETATION
K243769:setting,K243769,setting,PROCEDURAL_OR_OPERATING_ROOM
K243769:action,K243769,action,INTERPRETATION_OR_DIAGNOSIS
K243779:input,K243779,input,MEDICAL_IMAGE
K243779:output,K243779,output,MEASUREMENT_OR_QUANTIFICATION
K243779:output,K243779,output,SEGMENTATION_OR_LOCALIZATION
K243779:user,K243779,user,OTHER_CLINICIAN
K243779:user,K243779,user,OTHER_PHYSICIAN
K243779:setting,K243779,setting,DIAGNOSTIC_INTERPRETATION
K243779:action,K243779,action,INTERPRETATION_OR_DIAGNOSIS
K243793:input,K243793,input,AUDIO_OR_VIDEO
K243793:output,K243793,output,MEASUREMENT_OR_QUANTIFICATION
K243793:output,K243793,output,OTHER
K243793:user,K243793,user,OTHER_CLINICIAN
K243793:user,K243793,user,OTHER_PHYSICIAN
K243793:user,K243793,user,TECHNOLOGIST_OR_OPERATOR
K243793:setting,K243793,setting,DIAGNOSTIC_INTERPRETATION
K243793:setting,K243793,setting,OTHER
K243793:action,K243793,action,INTERPRETATION_OR_DIAGNOSIS
K243793:action,K243793,action,WORKFLOW_OR_DOCUMENTATION
K243794:input,K243794,input,AUDIO_OR_VIDEO
K243794:input,K243794,input,PHYSIOLOGICAL_SIGNAL
K243794:output,K243794,output,MEASUREMENT_OR_QUANTIFICATION
K243794:output,K243794,output,SEGMENTATION_OR_LOCALIZATION
K243794:user,K243794,user,OTHER_CLINICIAN
K243794:user,K243794,user,OTHER_PHYSICIAN
K243794:user,K243794,user,TECHNOLOGIST_OR_OPERATOR
K243794:setting,K243794,setting,DIAGNOSTIC_INTERPRETATION
K243794:setting,K243794,setting,OTHER
K243794:action,K243794,action,INTERPRETATION_OR_DIAGNOSIS
K243794:action,K243794,action,WORKFLOW_OR_DOCUMENTATION
K243808:input,K243808,input,MEDICAL_IMAGE
K243808:output,K243808,output,DETECTION_OR_ALERT
K243808:user,K243808,user,OTHER_CLINICIAN
K243808:setting,K243808,setting,ACUTE_TRIAGE_OR_EMERGENCY
K243808:action,K243808,action,TRIAGE_OR_PRIORITIZATION
K243810:input,K243810,input,MEDICAL_IMAGE
K243810:output,K243810,output,SEGMENTATION_OR_LOCALIZATION
K243810:user,K243810,user,OTHER_CLINICIAN
K243810:user,K243810,user,OTHER_PHYSICIAN
K243810:setting,K243810,setting,MONITORING
K243810:setting,K243810,setting,PROCEDURAL_OR_OPERATING_ROOM
K243810:action,K243810,action,MONITORING_OR_FOLLOW_UP
K243812:input,K243812,input,PHYSIOLOGICAL_SIGNAL
K243812:output,K243812,output,DETECTION_OR_ALERT
K243812:output,K243812,output,MEASUREMENT_OR_QUANTIFICATION
K243812:output,K243812,output,SEGMENTATION_OR_LOCALIZATION
K243812:user,K243812,user,OTHER_PHYSICIAN
K243812:setting,K243812,setting,PROCEDURAL_OR_OPERATING_ROOM
K243812:action,K243812,action,WORKFLOW_OR_DOCUMENTATION
K243831:input,K243831,input,MEDICAL_IMAGE
K243831:output,K243831,output,DETECTION_OR_ALERT
K243831:output,K243831,output,SEGMENTATION_OR_LOCALIZATION
K243831:user,K243831,user,RADIOLOGIST
K243831:setting,K243831,setting,DIAGNOSTIC_INTERPRETATION
K243831:action,K243831,action,INTERPRETATION_OR_DIAGNOSIS
K243851:input,K243851,input,AUDIO_OR_VIDEO
K243851:output,K243851,output,RISK_SCORE_OR_PREDICTION
K243851:user,K243851,user,LABORATORY_PROFESSIONAL
K243851:user,K243851,user,OTHER_CLINICIAN
K243851:setting,K243851,setting,LABORATORY
K243851:setting,K243851,setting,PROCEDURAL_OR_OPERATING_ROOM
K243851:action,K243851,action,TREATMENT_OR_PROCEDURE_PLANNING
K243853:input,K243853,input,MEDICAL_IMAGE
K243853:output,K243853,output,MEASUREMENT_OR_QUANTIFICATION
K243853:output,K243853,output,SEGMENTATION_OR_LOCALIZATION
K243853:user,K243853,user,OTHER_CLINICIAN
K243853:setting,K243853,setting,DIAGNOSTIC_INTERPRETATION
K243853:action,K243853,action,INTERPRETATION_OR_DIAGNOSIS
K243859:input,K243859,input,MEDICAL_IMAGE
K243859:output,K243859,output,DOCUMENTATION_OR_SUMMARY
K243859:output,K243859,output,MEASUREMENT_OR_QUANTIFICATION
K243859:output,K243859,output,RECONSTRUCTION_OR_ENHANCEMENT
K243859:output,K243859,output,SEGMENTATION_OR_LOCALIZATION
K243859:user,K243859,user,OTHER_CLINICIAN
K243859:user,K243859,user,OTHER_PHYSICIAN
K243859:setting,K243859,setting,DIAGNOSTIC_INTERPRETATION
K243859:setting,K243859,setting,MONITORING
K243859:setting,K243859,setting,OTHER
K243859:action,K243859,action,INTERPRETATION_OR_DIAGNOSIS
K243859:action,K243859,action,MONITORING_OR_FOLLOW_UP
K243862:input,K243862,input,AUDIO_OR_VIDEO
K243862:output,K243862,output,MEASUREMENT_OR_QUANTIFICATION
K243862:output,K243862,output,OTHER
K243862:setting,K243862,setting,DIAGNOSTIC_INTERPRETATION
K243862:setting,K243862,setting,OTHER
K243862:action,K243862,action,INTERPRETATION_OR_DIAGNOSIS
K243862:action,K243862,action,WORKFLOW_OR_DOCUMENTATION
K243863:input,K243863,input,MEDICAL_IMAGE
K243863:output,K243863,output,DOCUMENTATION_OR_SUMMARY
K243863:output,K243863,output,MEASUREMENT_OR_QUANTIFICATION
K243863:output,K243863,output,SEGMENTATION_OR_LOCALIZATION
K243863:user,K243863,user,OTHER_PHYSICIAN
K243863:user,K243863,user,RADIOLOGIST
K243863:setting,K243863,setting,DIAGNOSTIC_INTERPRETATION
K243863:action,K243863,action,INTERPRETATION_OR_DIAGNOSIS
K243863:action,K243863,action,WORKFLOW_OR_DOCUMENTATION
K243866:input,K243866,input,AUDIO_OR_VIDEO
K243866:input,K243866,input,MEDICAL_IMAGE
K243866:output,K243866,output,DETECTION_OR_ALERT
K243866:output,K243866,output,DOCUMENTATION_OR_SUMMARY
K243866:user,K243866,user,OTHER_CLINICIAN
K243866:user,K243866,user,OTHER_PHYSICIAN
K243866:setting,K243866,setting,DIAGNOSTIC_INTERPRETATION
K243866:setting,K243866,setting,SCREENING
K243866:action,K243866,action,INTERPRETATION_OR_DIAGNOSIS
K243866:action,K243866,action,REFERRAL_OR_ESCALATION
K243878:input,K243878,input,MEDICAL_IMAGE
K243878:output,K243878,output,RECONSTRUCTION_OR_ENHANCEMENT
K243878:output,K243878,output,SEGMENTATION_OR_LOCALIZATION
K243878:user,K243878,user,OTHER_CLINICIAN
K243878:user,K243878,user,TECHNOLOGIST_OR_OPERATOR
K243878:setting,K243878,setting,DIAGNOSTIC_INTERPRETATION
K243878:action,K243878,action,INTERPRETATION_OR_DIAGNOSIS
K243878:action,K243878,action,WORKFLOW_OR_DOCUMENTATION
K243884:input,K243884,input,AUDIO_OR_VIDEO
K243884:output,K243884,output,SEGMENTATION_OR_LOCALIZATION
K243884:user,K243884,user,OTHER_PHYSICIAN
K243884:setting,K243884,setting,PROCEDURAL_OR_OPERATING_ROOM
K243884:action,K243884,action,THERAPY_DOSE_OR_DEVICE_CONTROL
K243891:input,K243891,input,PHYSIOLOGICAL_SIGNAL
K243891:output,K243891,output,CLASSIFICATION_OR_DIAGNOSIS
K243891:output,K243891,output,MEASUREMENT_OR_QUANTIFICATION
K243891:user,K243891,user,OTHER_CLINICIAN
K243891:user,K243891,user,TECHNOLOGIST_OR_OPERATOR
K243891:setting,K243891,setting,DIAGNOSTIC_INTERPRETATION
K243891:action,K243891,action,INTERPRETATION_OR_DIAGNOSIS
K243893:input,K243893,input,MEDICAL_IMAGE
K243893:output,K243893,output,DETECTION_OR_ALERT
K243893:output,K243893,output,MEASUREMENT_OR_QUANTIFICATION
K243893:output,K243893,output,SEGMENTATION_OR_LOCALIZATION
K243893:user,K243893,user,OTHER_CLINICIAN
K243893:setting,K243893,setting,DIAGNOSTIC_INTERPRETATION
K243893:action,K243893,action,INTERPRETATION_OR_DIAGNOSIS
K243919:input,K243919,input,MEDICAL_IMAGE
K243919:output,K243919,output,MEASUREMENT_OR_QUANTIFICATION
K243919:output,K243919,output,SEGMENTATION_OR_LOCALIZATION
K243919:setting,K243919,setting,MONITORING
K243919:setting,K243919,setting,PROCEDURAL_OR_OPERATING_ROOM
K243919:action,K243919,action,MONITORING_OR_FOLLOW_UP
K243933:input,K243933,input,MEDICAL_IMAGE
K243933:output,K243933,output,MEASUREMENT_OR_QUANTIFICATION
K243933:output,K243933,output,RECONSTRUCTION_OR_ENHANCEMENT
K243933:output,K243933,output,SEGMENTATION_OR_LOCALIZATION
K243933:user,K243933,user,OTHER_CLINICIAN
K243933:user,K243933,user,TECHNOLOGIST_OR_OPERATOR
K243933:setting,K243933,setting,PROCEDURAL_OR_OPERATING_ROOM
K243933:action,K243933,action,TREATMENT_OR_PROCEDURE_PLANNING
K243937:input,K243937,input,MEDICAL_IMAGE
K243937:output,K243937,output,MEASUREMENT_OR_QUANTIFICATION
K243937:output,K243937,output,SEGMENTATION_OR_LOCALIZATION
K243937:user,K243937,user,OTHER_CLINICIAN
K243937:setting,K243937,setting,OTHER
K243937:setting,K243937,setting,PROCEDURAL_OR_OPERATING_ROOM
K243937:action,K243937,action,TREATMENT_OR_PROCEDURE_PLANNING
K243950:input,K243950,input,MEDICAL_IMAGE
K243950:output,K243950,output,MEASUREMENT_OR_QUANTIFICATION
K243950:output,K243950,output,RECOMMENDATION_OR_PLANNING
K243950:output,K243950,output,RECONSTRUCTION_OR_ENHANCEMENT
K243950:output,K243950,output,SEGMENTATION_OR_LOCALIZATION
K243950:user,K243950,user,OTHER_PHYSICIAN
K243950:setting,K243950,setting,PROCEDURAL_OR_OPERATING_ROOM
K243950:action,K243950,action,THERAPY_DOSE_OR_DEVICE_CONTROL
K243950:action,K243950,action,TREATMENT_OR_PROCEDURE_PLANNING
K243955:input,K243955,input,MEDICAL_IMAGE
K243955:output,K243955,output,DOCUMENTATION_OR_SUMMARY
K243955:output,K243955,output,MEASUREMENT_OR_QUANTIFICATION
K243955:output,K243955,output,RECOMMENDATION_OR_PLANNING
K243955:output,K243955,output,RECONSTRUCTION_OR_ENHANCEMENT
K243955:output,K243955,output,SEGMENTATION_OR_LOCALIZATION
K243955:user,K243955,user,OTHER_PHYSICIAN
K243955:setting,K243955,setting,PROCEDURAL_OR_OPERATING_ROOM
K243955:action,K243955,action,THERAPY_DOSE_OR_DEVICE_CONTROL
K243955:action,K243955,action,TREATMENT_OR_PROCEDURE_PLANNING
K243989:input,K243989,input,MEDICAL_IMAGE
K243989:output,K243989,output,RECONSTRUCTION_OR_ENHANCEMENT
K243989:output,K243989,output,SEGMENTATION_OR_LOCALIZATION
K243989:user,K243989,user,OTHER_CLINICIAN
K243989:setting,K243989,setting,DIAGNOSTIC_INTERPRETATION
K243989:action,K243989,action,INTERPRETATION_OR_DIAGNOSIS
K244002:input,K244002,input,AUDIO_OR_VIDEO
K244002:output,K244002,output,RECONSTRUCTION_OR_ENHANCEMENT
K244002:user,K244002,user,OTHER_PHYSICIAN
K244002:setting,K244002,setting,DIAGNOSTIC_INTERPRETATION
K244002:setting,K244002,setting,PROCEDURAL_OR_OPERATING_ROOM
K244002:action,K244002,action,INTERPRETATION_OR_DIAGNOSIS
K244023:input,K244023,input,AUDIO_OR_VIDEO
K244023:output,K244023,output,DETECTION_OR_ALERT
K244023:output,K244023,output,SEGMENTATION_OR_LOCALIZATION
K244023:user,K244023,user,OTHER_PHYSICIAN
K244023:setting,K244023,setting,MONITORING
K244023:setting,K244023,setting,PROCEDURAL_OR_OPERATING_ROOM
K244023:setting,K244023,setting,SCREENING
K244023:action,K244023,action,INTERPRETATION_OR_DIAGNOSIS
K244027:input,K244027,input,PHYSIOLOGICAL_SIGNAL
K244027:output,K244027,output,CLASSIFICATION_OR_DIAGNOSIS
K244027:output,K244027,output,DOCUMENTATION_OR_SUMMARY
K244027:output,K244027,output,MEASUREMENT_OR_QUANTIFICATION
K244027:output,K244027,output,OTHER
K244027:user,K244027,user,OTHER_CLINICIAN
K244027:setting,K244027,setting,DIAGNOSTIC_INTERPRETATION
K244027:setting,K244027,setting,HOME_OR_CONSUMER
