bridge_id,annotation_id,subject_submission_number,anchor_document_submission_number,anchor_purpose,source_url,source_record_ids,document_sha256,text_sha256,physical_page,normalized_char_start,normalized_char_end,quote_sha256,normalized_quote_sha256,normalized_quote_characters
BRIDGEc00bbaa7a38f9401,K252992:action,K252992,K252992,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K252992.pdf,SRC00032,863220939ff7bd1a7f2102642d92c0534ee8fa17e0e759d941b6082610ae2981,ad9b5f1744985ff839ef4296c22c0f0427a640366b50ad9f20f581f80ea60e9c,8,2318,2471,8fb21643f0541169b5d9d6ba5bf6b5bbefe5713100dace6511dcb3464e0dbdd3,8fb21643f0541169b5d9d6ba5bf6b5bbefe5713100dace6511dcb3464e0dbdd3,153
BRIDGE991715a050b6df2c,K252992:action,K252992,K252992,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K252992.pdf,SRC00032,863220939ff7bd1a7f2102642d92c0534ee8fa17e0e759d941b6082610ae2981,ad9b5f1744985ff839ef4296c22c0f0427a640366b50ad9f20f581f80ea60e9c,10,266,379,4dcfb094dff76f193e935d74464e01e7be477b6b9b50829e4cc50ace64dafe91,4dcfb094dff76f193e935d74464e01e7be477b6b9b50829e4cc50ace64dafe91,113
BRIDGE7f109b458e7fca68,K252992:input,K252992,K252992,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K252992.pdf,SRC00032,863220939ff7bd1a7f2102642d92c0534ee8fa17e0e759d941b6082610ae2981,ad9b5f1744985ff839ef4296c22c0f0427a640366b50ad9f20f581f80ea60e9c,8,2318,2471,8fb21643f0541169b5d9d6ba5bf6b5bbefe5713100dace6511dcb3464e0dbdd3,8fb21643f0541169b5d9d6ba5bf6b5bbefe5713100dace6511dcb3464e0dbdd3,153
BRIDGE11a48201c19438e2,K252992:input,K252992,K252992,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K252992.pdf,SRC00032,863220939ff7bd1a7f2102642d92c0534ee8fa17e0e759d941b6082610ae2981,ad9b5f1744985ff839ef4296c22c0f0427a640366b50ad9f20f581f80ea60e9c,10,266,379,4dcfb094dff76f193e935d74464e01e7be477b6b9b50829e4cc50ace64dafe91,4dcfb094dff76f193e935d74464e01e7be477b6b9b50829e4cc50ace64dafe91,113
BRIDGE5b15cfb451e51669,K252992:output,K252992,K252992,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K252992.pdf,SRC00032,863220939ff7bd1a7f2102642d92c0534ee8fa17e0e759d941b6082610ae2981,ad9b5f1744985ff839ef4296c22c0f0427a640366b50ad9f20f581f80ea60e9c,8,2318,2471,8fb21643f0541169b5d9d6ba5bf6b5bbefe5713100dace6511dcb3464e0dbdd3,8fb21643f0541169b5d9d6ba5bf6b5bbefe5713100dace6511dcb3464e0dbdd3,153
BRIDGE7b509d7cbd7b4d68,K252992:output,K252992,K252992,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K252992.pdf,SRC00032,863220939ff7bd1a7f2102642d92c0534ee8fa17e0e759d941b6082610ae2981,ad9b5f1744985ff839ef4296c22c0f0427a640366b50ad9f20f581f80ea60e9c,10,266,379,4dcfb094dff76f193e935d74464e01e7be477b6b9b50829e4cc50ace64dafe91,4dcfb094dff76f193e935d74464e01e7be477b6b9b50829e4cc50ace64dafe91,113
BRIDGEb24e81f0296b629b,K253370:output,K253370,K253370,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253370.pdf,SRC00181,198bdfc224d3efb2b3364b08ccdc7e341a779606a93118ee02c70070f23469c3,b338d5bfb4d955d72a68156441f6807ca6c08ff0b2918aac65315a66bc41a7b2,7,1122,1183,ca8522a8c2c1eac488315ba93afa8b27185c036c791a049d495c36bcb677fe03,ca8522a8c2c1eac488315ba93afa8b27185c036c791a049d495c36bcb677fe03,61
BRIDGE5252e43244826e26,K253370:output,K253370,K253370,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253370.pdf,SRC00181,198bdfc224d3efb2b3364b08ccdc7e341a779606a93118ee02c70070f23469c3,b338d5bfb4d955d72a68156441f6807ca6c08ff0b2918aac65315a66bc41a7b2,7,1184,1389,8e7b821cd5fd9ad7e145b2af8919a4ad32155d166379330b77bee22a7527dc1a,8e7b821cd5fd9ad7e145b2af8919a4ad32155d166379330b77bee22a7527dc1a,205
BRIDGE57ab70f3f87e4be1,K253516:action,K253516,K253516,SUBJECT_SOURCE_ADDITIONAL_DETAIL,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253516.pdf,SRC00215,a8d19c9b3d773804202ab246391b63bdd8d880bc17db6be9ae66bfb00b27ef7d,7dd7cfe3de24b2e8345dce827c55ae900ab40d0e04d5ff2aef007965de15aaa5,6,140,334,45b216bf8c344a8e28348d575cecdd1deaa1ba248f8ba37d457502d650a51d07,45b216bf8c344a8e28348d575cecdd1deaa1ba248f8ba37d457502d650a51d07,194
BRIDGEedcce2f3638755ef,K253516:action,K253516,K253516,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253516.pdf,SRC00215,a8d19c9b3d773804202ab246391b63bdd8d880bc17db6be9ae66bfb00b27ef7d,7dd7cfe3de24b2e8345dce827c55ae900ab40d0e04d5ff2aef007965de15aaa5,7,1995,2304,7b7f0bd5d9988a75532055eccdad53e9cfcc4a29979e3bd323131870e05835cd,7b7f0bd5d9988a75532055eccdad53e9cfcc4a29979e3bd323131870e05835cd,309
BRIDGEcd97941d8de84071,K253516:component_status,K253516,K253516,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253516.pdf,SRC00215,a8d19c9b3d773804202ab246391b63bdd8d880bc17db6be9ae66bfb00b27ef7d,7dd7cfe3de24b2e8345dce827c55ae900ab40d0e04d5ff2aef007965de15aaa5,7,1995,2304,7b7f0bd5d9988a75532055eccdad53e9cfcc4a29979e3bd323131870e05835cd,7b7f0bd5d9988a75532055eccdad53e9cfcc4a29979e3bd323131870e05835cd,309
BRIDGE36923158f49f7c13,K253516:input,K253516,K253516,SUBJECT_SOURCE_ADDITIONAL_DETAIL,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253516.pdf,SRC00215,a8d19c9b3d773804202ab246391b63bdd8d880bc17db6be9ae66bfb00b27ef7d,7dd7cfe3de24b2e8345dce827c55ae900ab40d0e04d5ff2aef007965de15aaa5,6,1230,1360,2f56c860c77eb286a27aca337401db42f563694ee20f0241d2a5c6aedea1b2a1,2f56c860c77eb286a27aca337401db42f563694ee20f0241d2a5c6aedea1b2a1,130
BRIDGEc5c39647d9502224,K253516:input,K253516,K253516,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253516.pdf,SRC00215,a8d19c9b3d773804202ab246391b63bdd8d880bc17db6be9ae66bfb00b27ef7d,7dd7cfe3de24b2e8345dce827c55ae900ab40d0e04d5ff2aef007965de15aaa5,7,1995,2304,7b7f0bd5d9988a75532055eccdad53e9cfcc4a29979e3bd323131870e05835cd,7b7f0bd5d9988a75532055eccdad53e9cfcc4a29979e3bd323131870e05835cd,309
BRIDGE4fca5b21201e126c,K253516:output,K253516,K253516,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253516.pdf,SRC00215,a8d19c9b3d773804202ab246391b63bdd8d880bc17db6be9ae66bfb00b27ef7d,7dd7cfe3de24b2e8345dce827c55ae900ab40d0e04d5ff2aef007965de15aaa5,7,1995,2304,7b7f0bd5d9988a75532055eccdad53e9cfcc4a29979e3bd323131870e05835cd,7b7f0bd5d9988a75532055eccdad53e9cfcc4a29979e3bd323131870e05835cd,309
BRIDGE23f247b148b861e2,K253625:input,K253625,K253625,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253625.pdf,SRC00014,267880143c9e29a3f9403632ca1d98e64e9d01014ca7dff9078503ede1602c1d,dec44003f7f552e702eb36cae120fedd4af32b04140a45b979d7215ecc690f94,9,704,788,1498242105418701941c91fff1e72757efc7d19ea5a0f389ae0fb37cdd8f9f59,1498242105418701941c91fff1e72757efc7d19ea5a0f389ae0fb37cdd8f9f59,84
BRIDGEcfc094a509ec719e,K253625:output,K253625,K253625,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253625.pdf,SRC00014,267880143c9e29a3f9403632ca1d98e64e9d01014ca7dff9078503ede1602c1d,dec44003f7f552e702eb36cae120fedd4af32b04140a45b979d7215ecc690f94,9,704,788,1498242105418701941c91fff1e72757efc7d19ea5a0f389ae0fb37cdd8f9f59,1498242105418701941c91fff1e72757efc7d19ea5a0f389ae0fb37cdd8f9f59,84
BRIDGEf48c2f31fcd93d8d,K253779:output,K253779,K253779,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253779.pdf,SRC00132,7f3216a1e8628ea38665d08d9b9cdd5bcc6f77df4a7aa27c828b6d89217447dd,e7d29d44790dde6d34a0aad2d02038608bb8c813bd9a64fea8f5124828ca5769,6,1525,1663,85a4d4bce8b52212dea3613edbc9b9b3657602a319c16c2dea12e4798639a14a,85a4d4bce8b52212dea3613edbc9b9b3657602a319c16c2dea12e4798639a14a,138
BRIDGE1887454de9018a75,K253779:output,K253779,K253779,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253779.pdf,SRC00132,7f3216a1e8628ea38665d08d9b9cdd5bcc6f77df4a7aa27c828b6d89217447dd,e7d29d44790dde6d34a0aad2d02038608bb8c813bd9a64fea8f5124828ca5769,6,1664,1803,77e650d3b851ed11c526b3e88cce8079ea14289fe4ccb6d839149c7f0fd46c28,77e650d3b851ed11c526b3e88cce8079ea14289fe4ccb6d839149c7f0fd46c28,139
BRIDGE7bf07477b5eeaae6,K253779:output,K253779,K253779,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K253779.pdf,SRC00132,7f3216a1e8628ea38665d08d9b9cdd5bcc6f77df4a7aa27c828b6d89217447dd,e7d29d44790dde6d34a0aad2d02038608bb8c813bd9a64fea8f5124828ca5769,6,1806,1930,2b6de67fab4f6dd3cb929180abbebfb1441535deeab0ce6ee2e8adcfdc06c579,2b6de67fab4f6dd3cb929180abbebfb1441535deeab0ce6ee2e8adcfdc06c579,124
BRIDGE1606e70416c2ab55,K260265:action,K260265,K260265,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260265.pdf,SRC00101,c3a655e0c3f63b4bc0b34997a1bad26df2f17172d84bb91b70414ad5b60080ac,c123665a428d6dd087b7603e8063752d37c2dd5a63831001d37d2340c2b4c4f6,7,1220,1404,8f8b362c45175d4558668f3d55ec35c8589c0f7f115a28d3c570864bdbffbbc3,8f8b362c45175d4558668f3d55ec35c8589c0f7f115a28d3c570864bdbffbbc3,184
BRIDGE644102bf52eb8a56,K260265:action,K260265,K260265,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260265.pdf,SRC00101,c3a655e0c3f63b4bc0b34997a1bad26df2f17172d84bb91b70414ad5b60080ac,c123665a428d6dd087b7603e8063752d37c2dd5a63831001d37d2340c2b4c4f6,8,440,574,86f077b357927dd79c2b7f70002c9053adfb9efb40b520d54379f7261b63e682,86f077b357927dd79c2b7f70002c9053adfb9efb40b520d54379f7261b63e682,134
BRIDGE1fce7c6e16fba178,K260265:output,K260265,K260265,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260265.pdf,SRC00101,c3a655e0c3f63b4bc0b34997a1bad26df2f17172d84bb91b70414ad5b60080ac,c123665a428d6dd087b7603e8063752d37c2dd5a63831001d37d2340c2b4c4f6,7,1220,1404,8f8b362c45175d4558668f3d55ec35c8589c0f7f115a28d3c570864bdbffbbc3,8f8b362c45175d4558668f3d55ec35c8589c0f7f115a28d3c570864bdbffbbc3,184
BRIDGEbae587b47122f481,K260265:output,K260265,K260265,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260265.pdf,SRC00101,c3a655e0c3f63b4bc0b34997a1bad26df2f17172d84bb91b70414ad5b60080ac,c123665a428d6dd087b7603e8063752d37c2dd5a63831001d37d2340c2b4c4f6,8,440,574,86f077b357927dd79c2b7f70002c9053adfb9efb40b520d54379f7261b63e682,86f077b357927dd79c2b7f70002c9053adfb9efb40b520d54379f7261b63e682,134
BRIDGE240d6aecabf91c08,K260673:component_status,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,7,763,996,f886399848720a01dc0640e8c95c6b0c5eecfdeefd78d1f5afbc38314206d3a7,f886399848720a01dc0640e8c95c6b0c5eecfdeefd78d1f5afbc38314206d3a7,233
BRIDGEdb5fbf322ca08b68,K260673:component_status,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,8,832,943,7cbe4f3e8e7fbe897b7c156fb2593f9b68c4cd1373bc2619370b63f1c32cd88a,7cbe4f3e8e7fbe897b7c156fb2593f9b68c4cd1373bc2619370b63f1c32cd88a,111
BRIDGE08865396cc75a66a,K260673:component_status,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,9,886,1156,26fbebab79a89b99ce1f416f260ac11b38defd8949f9eed117b5b9a617fbb009,26fbebab79a89b99ce1f416f260ac11b38defd8949f9eed117b5b9a617fbb009,270
BRIDGE8336bcb40aab1060,K260673:input,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,7,763,996,f886399848720a01dc0640e8c95c6b0c5eecfdeefd78d1f5afbc38314206d3a7,f886399848720a01dc0640e8c95c6b0c5eecfdeefd78d1f5afbc38314206d3a7,233
BRIDGE4bc53a671d7ef1d4,K260673:input,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,8,832,943,7cbe4f3e8e7fbe897b7c156fb2593f9b68c4cd1373bc2619370b63f1c32cd88a,7cbe4f3e8e7fbe897b7c156fb2593f9b68c4cd1373bc2619370b63f1c32cd88a,111
BRIDGE8125e26349b9040a,K260673:input,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,9,886,1156,26fbebab79a89b99ce1f416f260ac11b38defd8949f9eed117b5b9a617fbb009,26fbebab79a89b99ce1f416f260ac11b38defd8949f9eed117b5b9a617fbb009,270
BRIDGEd79902efb2080f69,K260673:output,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,7,763,996,f886399848720a01dc0640e8c95c6b0c5eecfdeefd78d1f5afbc38314206d3a7,f886399848720a01dc0640e8c95c6b0c5eecfdeefd78d1f5afbc38314206d3a7,233
BRIDGEab2cce765916a517,K260673:output,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,8,832,943,7cbe4f3e8e7fbe897b7c156fb2593f9b68c4cd1373bc2619370b63f1c32cd88a,7cbe4f3e8e7fbe897b7c156fb2593f9b68c4cd1373bc2619370b63f1c32cd88a,111
BRIDGEf2fa6da281b29d19,K260673:output,K260673,K260673,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260673.pdf,SRC00030,bc62f0b3750db7c3fe96c6ad454480610babac5b7725a1de6514ab90ad3b24c5,71861f1502faba770f994c763619e1dedb2767265a944d00c6a8897a8bc95014,9,886,1156,26fbebab79a89b99ce1f416f260ac11b38defd8949f9eed117b5b9a617fbb009,26fbebab79a89b99ce1f416f260ac11b38defd8949f9eed117b5b9a617fbb009,270
BRIDGEaca95ed3ff19e50b,K260746:action,K260746,K260746,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260746.pdf,SRC00016,15f2802f39cbcbf1a3dd15d8e81a875a9f64f18f8fde3dc13c3fbdbe6de0c986,bb84235a4fe19d39765b85520041b511ef1259e384505cdbcb75925eec70c1b5,5,1830,2087,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,257
BRIDGE621647a9181a6423,K260746:input,K260746,K260746,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260746.pdf,SRC00016,15f2802f39cbcbf1a3dd15d8e81a875a9f64f18f8fde3dc13c3fbdbe6de0c986,bb84235a4fe19d39765b85520041b511ef1259e384505cdbcb75925eec70c1b5,5,1830,2087,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,257
BRIDGE089407a07230d79e,K260746:output,K260746,K260746,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260746.pdf,SRC00016,15f2802f39cbcbf1a3dd15d8e81a875a9f64f18f8fde3dc13c3fbdbe6de0c986,bb84235a4fe19d39765b85520041b511ef1259e384505cdbcb75925eec70c1b5,5,1830,2087,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,257
BRIDGE554abe50f6b0d6c3,K260746:setting,K260746,K260746,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260746.pdf,SRC00016,15f2802f39cbcbf1a3dd15d8e81a875a9f64f18f8fde3dc13c3fbdbe6de0c986,bb84235a4fe19d39765b85520041b511ef1259e384505cdbcb75925eec70c1b5,5,1830,2087,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,257
BRIDGE2bf581440b06b49e,K260746:user,K260746,K260746,SUBJECT_TO_ASSOCIATED_SOURCE_BRIDGE,https://www.accessdata.fda.gov/cdrh_docs/pdf26/K260746.pdf,SRC00016,15f2802f39cbcbf1a3dd15d8e81a875a9f64f18f8fde3dc13c3fbdbe6de0c986,bb84235a4fe19d39765b85520041b511ef1259e384505cdbcb75925eec70c1b5,5,1830,2087,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,0a1eb575ff60705768639d7cf332ecee913a535aef850514804307dc3fa666dd,257
